Date,N+1 Close / N Close,Yesterday's sign,%b of prior day close,Open Position to yesterday's range,N-1 Magnitude,N Close / N's range,10-MA,N Magnitude,HSI Open (N),HSI Close (N),Close Above yesterday's DH,DL Lower than yesterday's DL,DL Higher than yesterday's DL,Deviation of 10-MA / 20-MA slopes,"BB Divert or converge
(3-day)","BB Divert or converge
(5-day)",BB10 Upper Slope (3-day),BB10 Lower Slope (3-day),Stock Crash,Change RMB / USD
1/9/2008,-0.03286,1.00000,0.80650,-1.01699,0.01499,0.32661,0.00607,0.01221,22225.06055,21949.75000,0.00000,1.00000,0.00000,-0.75198,0.29521,0.50791,0.01902,-0.00814,-0.07724,0.998490887
2/9/2008,-0.01372,1.00000,0.61010,0.77513,0.01221,0.67945,0.00671,0.03604,22403.25977,22104.19922,0.00000,1.00000,0.00000,-0.71758,0.00412,0.44517,0.00657,0.00687,-0.01223,1.001188572
3/9/2008,-0.02097,1.00000,0.58765,0.52531,0.03604,0.12404,0.00752,0.03132,21997.64063,21885.21094,0.00000,1.00000,0.00000,-0.74833,-0.13365,0.12211,-0.00051,0.01658,-0.02682,1.001597538
4/9/2008,0.04118,1.00000,0.24829,0.12530,0.03132,0.23848,0.00095,0.02559,22020.53906,21859.33984,0.00000,1.00000,0.00000,-0.09736,-0.19069,-0.18736,-0.00958,0.01278,-0.03849,0.999004961
5/9/2008,-0.02793,1.00000,0.10302,-0.96218,0.02559,0.99599,-0.00418,0.01837,21992.17969,21640.89063,0.00000,1.00000,0.00000,0.41864,0.13100,-0.02015,0.00249,-0.01157,-0.05799,1.000776318
8/9/2008,-0.03084,0.00000,0.02756,3.78982,0.01837,0.50512,-0.00360,0.01875,21270.85938,21293.32031,1.00000,0.00000,1.00000,0.44010,0.26263,0.02185,0.00835,-0.01673,-0.10269,0.999268193
9/9/2008,-0.04188,1.00000,0.37289,-0.73918,0.01875,0.66767,-0.00679,0.01351,21302.69922,21392.71094,0.00000,1.00000,0.00000,1.07368,0.09232,0.23542,-0.00128,-0.01300,-0.14536,1.000190409
10/9/2008,-0.00766,1.00000,0.20902,-0.67712,0.01351,0.24124,-0.01655,0.02452,21383.71094,21160.58008,0.00000,1.00000,0.00000,2.09661,0.19839,0.51313,-0.00446,-0.03016,-0.16497,1.000351458
11/9/2008,-0.07403,1.00000,0.11030,-0.27140,0.02452,0.34869,-0.02431,0.04709,21163.00977,20930.66992,0.00000,1.00000,0.00000,2.70466,0.40945,0.53958,0.00208,-0.05437,-0.20182,1.000790502
12/9/2008,-0.06187,1.00000,0.05035,0.45806,0.04709,0.34406,-0.02819,0.02859,20675.75000,20484.36914,0.00000,1.00000,0.00000,2.69164,0.28181,0.53611,-0.00721,-0.05245,-0.05182,0.998683537
16/9/2008,-0.00363,1.00000,0.09792,-1.99986,0.02859,0.31378,-0.03546,0.03088,20388.78906,20931.25977,0.00000,1.00000,0.00000,2.45163,0.26361,0.78099,-0.00986,-0.06634,0.06589,1.001713658
17/9/2008,0.15531,1.00000,-0.02004,1.07785,0.03088,0.00000,-0.04618,0.08409,20762.65039,20392.06055,0.00000,1.00000,0.00000,2.40641,0.56591,1.00720,0.00730,-0.11098,0.10986,0.998508597
18/9/2008,0.02534,1.00000,-0.00702,-0.37657,0.08409,0.81966,-0.04941,0.12317,20392.06055,20392.06055,0.00000,1.00000,0.00000,2.46676,0.62949,1.05903,0.02474,-0.14429,0.20688,0.997818129
19/9/2008,-0.05113,0.00000,0.16201,1.58765,0.12317,1.00000,-0.03292,0.06639,20739.48047,21104.78906,1.00000,0.00000,1.00000,2.16901,0.24804,0.95432,0.00524,-0.08531,0.03648,1.000132079
22/9/2008,0.00284,0.00000,0.50150,1.55404,0.06639,0.77474,-0.01410,0.05744,20849.08008,21056.66016,1.00000,0.00000,1.00000,1.59597,-0.07773,0.50283,-0.02515,0.00284,-0.03427,0.999442406
23/9/2008,0.00334,1.00000,0.57833,0.24452,0.05744,0.00000,-0.01906,0.02806,21104.56055,21464.72070,0.00000,1.00000,0.00000,1.76003,-0.15748,0.05150,-0.04240,0.01615,-0.08133,0.997269204
24/9/2008,-0.01797,1.00000,0.47826,-0.02647,0.02806,0.35684,-0.02545,0.03417,21546.93945,20972.28906,0.00000,1.00000,0.00000,1.64147,-0.23687,-0.29619,-0.06019,0.02629,-0.13059,1.001531078
25/9/2008,-0.06609,0.00000,0.52108,0.49662,0.03417,0.17574,-0.01861,0.03010,21289.69922,21261.89063,0.00000,0.00000,1.00000,1.06335,-0.21656,-0.33993,-0.04798,0.02314,-0.08503,1.001087755
26/9/2008,0.01285,1.00000,0.56293,0.07650,0.03010,0.50348,-0.01231,0.03590,20999.32031,20906.31055,0.00000,1.00000,0.00000,0.65585,-0.13782,-0.34204,-0.02905,0.01054,-0.04497,1.003626806
29/9/2008,0.02875,1.00000,0.51510,0.53987,0.03590,0.08657,-0.01545,0.07536,20956.93945,21042.46094,0.00000,1.00000,0.00000,0.69318,-0.07182,-0.27283,-0.02233,-0.00634,-0.05328,1
30/9/2008,-0.03406,1.00000,0.30100,-0.76397,0.07536,1.00000,-0.01242,0.09056,20964.75000,20585.06055,0.00000,1.00000,0.00000,0.50201,0.06094,-0.08527,-0.00373,-0.02381,-0.09507,1
2/10/2008,-0.06617,0.00000,0.36733,0.86393,0.09056,0.93658,0.00529,0.05586,20545.38086,20389.48047,1.00000,0.00000,1.00000,-0.23852,0.08009,0.00252,0.01396,-0.00600,-0.14090,1
3/10/2008,-0.11455,0.00000,0.43752,0.35989,0.05586,0.21214,0.01108,0.02046,19833.86914,19933.27930,0.00000,0.00000,1.00000,-0.53012,-0.29306,-0.24997,-0.02729,0.06241,-0.23115,1
6/10/2008,0.03901,1.00000,0.22841,-1.85363,0.02046,0.11117,-0.01240,0.03813,20840.68945,20794.26953,0.00000,1.00000,0.00000,0.53743,-0.17243,-0.10615,-0.03216,0.01383,-0.14225,0.999678132
8/10/2008,-0.07848,1.00000,0.06490,-1.35162,0.03813,0.00000,-0.04543,0.08179,20439.47070,20491.10938,0.00000,1.00000,0.00000,1.54829,0.51462,0.07075,0.00592,-0.10832,0.10326,0.994263051
9/10/2008,0.13280,1.00000,-0.06586,0.13856,0.08179,0.63764,-0.05048,0.04175,20114.85938,19999.77930,0.00000,0.00000,1.00000,1.47202,0.43124,0.18445,0.00037,-0.11496,0.03686,1.002472879
10/10/2008,0.04355,0.00000,0.13294,-1.53831,0.04175,0.90513,-0.05006,0.04365,19854.82031,19388.72070,0.00000,1.00000,0.00000,1.34482,0.25542,0.90148,-0.00789,-0.10833,0.01799,1.002261214
13/10/2008,-0.06418,0.00000,0.08718,1.61508,0.04365,0.91233,-0.04802,0.14040,19432.72070,19352.90039,1.00000,0.00000,1.00000,1.47165,0.10875,0.58688,-0.02434,-0.08195,-0.01637,0.999868149
14/10/2008,-0.06722,0.00000,0.38740,1.43126,0.14040,0.41508,-0.03278,0.04086,18325.65039,18300.60938,1.00000,0.00000,1.00000,1.49192,-0.16014,0.05437,-0.05503,0.00142,-0.13964,0.999443223
15/10/2008,-0.04833,1.00000,0.52331,-0.17810,0.04086,0.15088,-0.02612,0.04978,18691.30078,17637.18945,0.00000,1.00000,0.00000,1.27691,-0.18735,-0.09898,-0.05380,0.01602,-0.07450,1.000381165
16/10/2008,0.06188,1.00000,0.37268,-1.44244,0.04978,1.00000,-0.03310,0.05214,17120.23047,17632.46094,0.00000,1.00000,0.00000,1.49943,-0.00684,-0.16589,-0.02902,-0.03901,-0.05049,0.998549195
17/10/2008,-0.02338,0.00000,0.26306,0.76625,0.05214,0.00000,-0.04881,0.05988,18878.25977,19327.73047,0.00000,0.00000,1.00000,2.44760,-0.00735,-0.19332,-0.04270,-0.05748,-0.12375,1.001511616
20/10/2008,-0.07792,1.00000,0.20118,0.17234,0.05988,0.79574,-0.04817,0.06361,19869.01953,19632.19922,0.00000,0.00000,1.00000,2.96085,-0.28029,-0.28522,-0.08504,0.00586,-0.16990,0.999340582
21/10/2008,-0.04443,0.00000,0.38341,1.19427,0.06361,0.12038,-0.03465,0.05326,19178.49023,18872.84961,0.00000,0.00000,1.00000,1.54184,-0.37122,-0.37584,-0.08610,0.03945,-0.31818,1.000557209
22/10/2008,-0.09377,1.00000,0.32311,-0.07226,0.05326,0.12358,-0.02471,0.09769,18954.32031,18961.99023,0.00000,1.00000,0.00000,0.68295,-0.09356,-0.34763,-0.03331,-0.01324,-0.22258,0.998724995
23/10/2008,-0.14004,1.00000,0.09525,-0.48749,0.09769,0.82728,-0.02759,0.06104,19003.22070,18934.42969,0.00000,1.00000,0.00000,0.68550,0.36081,-0.14435,0.01326,-0.07933,-0.08050,1.000117392
24/10/2008,0.13887,0.00000,0.10007,0.24255,0.06104,0.00000,-0.03561,0.06612,18909.58984,18682.08984,0.00000,1.00000,0.00000,0.81806,0.47332,0.33548,0.02401,-0.11347,0.05308,1.001247139
27/10/2008,0.01824,1.00000,0.01037,-0.25380,0.06612,0.18279,-0.06003,0.18979,18742.25000,17880.67969,0.00000,1.00000,0.00000,1.12292,0.66520,1.26603,0.04241,-0.20281,0.26446,1.001099046
28/10/2008,0.16889,1.00000,0.01957,0.27649,0.18979,0.87245,-0.08074,0.15702,16898.33008,18016.21094,0.00000,0.00000,1.00000,1.47780,0.36037,1.00426,-0.00640,-0.19290,0.30476,0.998126354
29/10/2008,-0.02260,0.00000,0.25651,1.19339,0.15702,0.38685,-0.07012,0.09619,17870.42969,18211.10938,1.00000,0.00000,1.00000,1.52737,-0.10905,0.48361,-0.07890,-0.05411,0.15544,1.000395964
30/10/2008,0.02952,1.00000,0.31719,0.99195,0.09619,0.97774,-0.04067,0.10534,17788.99023,17682.40039,1.00000,0.00000,1.00000,1.11569,-0.14069,0.16898,-0.06375,0.00219,0.16129,1.000982189
31/10/2008,0.00801,0.00000,0.61057,0.70767,0.10534,0.67188,-0.01545,0.05994,17156.21094,16803.75977,0.00000,0.00000,1.00000,0.45195,-0.10356,-0.20132,-0.03468,0.01868,0.02549,1.000190387
3/11/2008,0.05317,0.00000,0.58250,1.52062,0.05994,0.12559,-0.01615,0.06612,16107.98047,15431.73047,1.00000,0.00000,1.00000,0.47440,-0.10771,-0.23324,-0.03554,0.01749,-0.06448,0.999838934
4/11/2008,-0.08666,1.00000,0.67141,0.04246,0.06612,0.73573,-0.01641,0.06853,15550.86035,15943.24023,0.00000,1.00000,0.00000,0.61913,-0.16815,-0.25430,-0.04716,0.03532,0.10664,0.998403726
5/11/2008,0.02956,0.00000,0.73104,1.59072,0.06853,0.00000,0.00189,0.04726,14717.51953,14796.87012,1.00000,0.00000,1.00000,-0.14800,-0.00806,-0.11490,-0.00006,0.00509,-0.03197,0.9986652
6/11/2008,0.09099,1.00000,0.80699,-1.49718,0.04726,0.34784,0.01156,0.03506,15156.16016,16312.16016,0.00000,1.00000,0.00000,-1.16509,0.15594,-0.03843,0.03710,-0.02799,0.05607,1.000719699
7/11/2008,-0.03722,1.00000,0.59236,-0.99333,0.03506,0.77672,0.01888,0.10464,17141.05078,16832.88086,1.00000,1.00000,0.00000,-1.75443,0.01734,0.00915,0.01858,0.01937,0.03733,0.998884535
10/11/2008,-0.00033,0.00000,0.62376,1.72412,0.10464,0.49699,0.05409,0.04028,16609.08984,15998.29981,1.00000,0.00000,1.00000,-7.31648,-0.10387,0.03587,0.02294,0.10553,-0.03554,1.001586905
11/11/2008,-0.04751,2.00000,0.77282,-0.17081,0.04028,0.23832,0.06046,0.08912,14902.33984,15230.51953,0.00000,1.00000,0.00000,-4.19154,-0.32433,-0.31261,-0.01425,0.18258,-0.01885,0.999207805
12/11/2008,0.03327,1.00000,0.66146,0.37212,0.08912,0.62610,0.04210,0.05269,15081.45996,14554.20996,0.00000,1.00000,0.00000,-2.77913,-0.43202,-0.49101,-0.03981,0.16727,-0.07014,1.001262645
13/11/2008,-0.00763,1.00000,0.62661,-0.64179,0.05269,0.74449,0.02029,0.05100,14691.90039,15323.00977,0.00000,1.00000,0.00000,-2.05632,-0.33181,-0.54852,-0.02657,0.08413,-0.01483,1.00004399
14/11/2008,-0.05306,0.00000,0.39804,1.72156,0.05100,0.15768,0.00637,0.02316,15616.95996,15041.16992,1.00000,0.00000,1.00000,-1.54022,-0.16762,-0.52722,-0.01141,0.02873,-0.13939,0.999164223
17/11/2008,-0.01655,1.00000,0.53256,0.32972,0.02316,0.48031,0.00825,0.03785,14878.20996,14266.59961,0.00000,1.00000,0.00000,-2.39443,-0.05859,-0.37096,0.00214,0.01572,-0.13379,1.000396226
18/11/2008,-0.04596,1.00000,0.47949,0.06697,0.03785,0.41619,-0.00144,0.07445,13596.30957,13760.49023,0.00000,1.00000,0.00000,0.16849,0.04603,-0.12931,0.00264,-0.00638,-0.01671,0.999765293
19/11/2008,0.03781,1.00000,0.23054,0.22164,0.07445,0.15180,-0.01428,0.04883,13478.62988,12618.37988,0.00000,0.00000,1.00000,2.15360,-0.01608,-0.07373,-0.01444,-0.01410,0.02320,1.000674942
20/11/2008,-0.00747,2.00000,0.18578,-0.99064,0.04883,0.84643,-0.01643,0.03729,12372.75000,11015.83984,0.00000,1.00000,0.00000,5.11964,0.14269,0.19529,-0.00215,-0.03384,0.11721,1.000835777
21/11/2008,0.04407,0.00000,0.07770,-0.47429,0.03729,0.84130,-0.01129,0.10815,11154.57031,12596.29004,1.00000,1.00000,0.00000,-3.63046,0.39507,0.37264,0.02353,-0.05330,0.16603,0.999531184
24/11/2008,0.04147,0.00000,0.28235,0.59898,0.10815,0.38657,-0.02051,0.04386,12807.34961,12702.07031,0.00000,0.00000,1.00000,-1.34388,0.01960,0.16509,-0.01638,-0.02570,0.12721,0.998959326
25/11/2008,0.02693,0.00000,0.28975,1.79714,0.04386,0.34184,-0.02222,0.02606,13280.44043,14329.84961,1.00000,0.00000,1.00000,-1.24464,-0.18219,0.14091,-0.04090,0.00215,0.07290,0.999970655
26/11/2008,0.01217,1.00000,0.49470,0.73445,0.02606,0.95209,-0.01012,0.03230,14037.37012,13968.66992,1.00000,0.00000,1.00000,-0.63737,-0.12322,-0.10604,-0.02217,0.00520,0.03176,1.000513558
27/11/2008,0.02556,0.00000,0.70533,2.65568,0.03230,0.38960,0.00187,0.05206,14436.03027,14344.37012,1.00000,0.00000,1.00000,0.16763,0.04671,-0.14399,0.00634,-0.00370,0.02301,1.000029331
28/11/2008,-0.05266,1.00000,0.78680,0.34348,0.05206,0.49868,0.00769,0.02941,14337.62012,14384.33984,0.00000,0.00000,1.00000,1.09576,0.14485,0.00377,0.02080,-0.00851,0.00908,0.999560046
1/12/2008,0.03285,0.00000,0.81760,0.22414,0.02941,0.83390,0.00913,0.05034,15045.53027,14840.16016,1.00000,1.00000,0.00000,1.05151,0.11690,0.16906,0.02029,-0.00495,0.02314,1.008670902
2/12/2008,-0.00074,0.00000,0.87859,-0.32953,0.05034,0.39730,0.01236,0.01975,14081.75977,13790.04004,0.00000,1.00000,0.00000,2.32518,0.10430,0.26425,0.02221,-0.00018,0.10209,0.999534545
3/12/2008,0.02786,0.00000,0.62551,1.41668,0.01975,0.63625,0.01703,0.01994,13273.08984,14243.42969,1.00000,0.00000,1.00000,15.75380,0.09053,0.21801,0.02536,0.00625,0.11297,0.999054105
4/12/2008,0.09543,0.00000,0.70142,2.10761,0.01994,0.20068,0.02625,0.03851,15033.17969,14744.62988,0.00000,0.00000,1.00000,5.68769,-0.03894,0.06130,0.01870,0.03607,0.13210,1.00116528
5/12/2008,-0.01668,1.00000,0.65799,0.53441,0.03851,1.00000,0.02976,0.02247,14322.95020,14040.90039,0.00000,0.00000,1.00000,3.24336,-0.34267,-0.28316,-0.01514,0.08893,0.15238,0.998821527
8/12/2008,0.06321,0.00000,0.79996,2.47426,0.02247,1.00000,0.03973,0.06079,14155.25977,13939.08984,1.00000,0.00000,1.00000,4.03890,-0.30959,-0.33647,0.00157,0.08854,0.00567,1.000699178
9/12/2008,-0.00247,0.00000,1.26691,1.01960,0.06079,0.09599,0.04398,0.04724,13068.92969,13221.34961,0.00000,0.00000,1.00000,3.83951,0.16988,-0.23100,0.05411,0.03191,0.00072,0.999053857
10/12/2008,-0.06772,1.00000,0.93822,0.49343,0.04724,0.86571,0.04032,0.04998,13749.53027,13542.66016,1.00000,0.00000,1.00000,2.51340,0.45108,0.00185,0.07125,0.00392,-0.03559,0.998761565
11/12/2008,0.01181,0.00000,1.07433,0.88782,0.04998,0.33051,0.03989,0.03214,13584.34961,13529.53027,0.00000,0.00000,1.00000,1.82705,0.42866,0.67135,0.07461,-0.00239,-0.02776,0.997943107
12/12/2008,0.00731,1.00000,0.89915,-0.30073,0.03214,0.30670,0.02750,0.07628,13298.87988,12915.88965,0.00000,1.00000,0.00000,1.51018,0.17310,0.70225,0.04235,0.00885,0.07426,0.998772091
15/12/2008,0.03826,1.00000,0.58928,0.87618,0.07628,0.10878,0.01720,0.03819,12827.37012,12815.79981,0.00000,0.00000,1.00000,1.27974,-0.05353,0.35219,0.00880,0.02821,0.04271,1.000995243
16/12/2008,0.02183,1.00000,0.60804,0.09609,0.03819,0.68591,0.02166,0.03896,12170.98047,12298.55957,0.00000,1.00000,0.00000,1.24883,-0.15056,-0.00353,0.00189,0.04732,0.03535,0.999371281
17/12/2008,-0.01400,0.00000,0.59601,1.56921,0.03896,0.86580,0.02824,0.03004,11814.80957,12659.20020,1.00000,0.00000,1.00000,1.22564,-0.20306,-0.24572,0.00247,0.06139,-0.05563,0.998873446
18/12/2008,-0.03520,0.00000,0.72992,0.79807,0.03004,1.00000,0.03123,0.02604,12239.49023,12457.94043,1.00000,0.00000,1.00000,1.07955,-0.19932,-0.31988,0.00880,0.05909,-0.10605,0.996660466
19/12/2008,-0.05141,0.00000,0.79922,0.29856,0.02604,0.35206,0.02913,0.03736,13012.00000,12878.59961,0.00000,1.00000,0.00000,0.99012,-0.33268,-0.46819,-0.00291,0.06807,-0.09216,1.001425527
22/12/2008,-0.00451,0.00000,0.68057,0.56163,0.03736,0.00000,0.01237,0.04403,12990.34961,13369.45020,0.00000,1.00000,0.00000,0.49535,-0.34708,-0.47722,-0.01539,0.04520,-0.04295,1.003771536
23/12/2008,0.01465,1.00000,0.37723,-0.32778,0.04403,0.09834,-0.00340,0.04091,13901.45020,13552.05957,0.00000,1.00000,0.00000,-0.18453,-0.01411,-0.34209,-0.00404,-0.00268,0.02040,0.999795319
24/12/2008,-0.00149,1.00000,0.01245,-0.78539,0.04091,0.76646,-0.01339,0.04477,13550.29004,13888.24023,0.00000,1.00000,0.00000,-1.14302,0.45552,-0.04965,0.01063,-0.04014,0.06352,1
29/12/2008,0.01356,0.00000,0.15113,0.60912,0.04477,0.93304,-0.01838,0.03778,13775.28027,14108.83984,1.00000,0.00000,1.00000,-2.00665,0.25926,0.24149,-0.00209,-0.03684,0.11077,0.999663669
30/12/2008,0.05351,0.00000,0.29020,1.31862,0.03778,0.07644,-0.01001,0.02213,13373.01953,13405.84961,0.00000,0.00000,1.00000,-1.24817,-0.01471,0.43412,-0.01035,-0.00960,0.09923,0.996650186
31/12/2008,0.04362,1.00000,0.28879,0.68046,0.02213,0.23953,-0.00296,0.02141,13598.59961,13588.66016,0.00000,0.00000,1.00000,-0.43189,-0.00991,0.24677,-0.00348,-0.00236,0.04779,1
2/1/2009,-0.00372,2.00000,0.38041,0.47243,0.02141,1.00000,0.00170,0.04928,13857.29004,13509.78027,1.00000,0.00000,1.00000,0.14815,-0.00164,-0.01633,0.00145,0.00199,-0.02566,0.998488251
5/1/2009,-0.04625,0.00000,0.69177,1.53775,0.04928,1.00000,0.00690,0.03310,13718.91992,13846.08984,1.00000,0.00000,1.00000,0.39640,0.08509,0.07434,0.01265,0.00015,-0.08158,1.002719389
6/1/2009,-0.05878,0.00000,0.91603,1.23400,0.03310,0.40984,0.00488,0.02316,14303.25000,15044.87012,0.00000,0.00000,1.00000,0.27245,0.19450,0.19254,0.01876,-0.01138,-0.14870,1.000732977
7/1/2009,-0.00467,1.00000,0.85163,1.05012,0.02316,0.01864,-0.00125,0.06149,15032.33008,14753.21973,0.00000,1.00000,0.00000,-0.09012,0.07385,0.16522,0.00467,-0.00828,-0.13338,0.999501941
8/1/2009,-0.05342,1.00000,0.60395,-0.38363,0.06149,0.15772,-0.00702,0.03958,14946.00000,15577.74023,0.00000,1.00000,0.00000,-2.60018,-0.02032,0.17023,-0.00816,-0.00564,-0.06580,1.000234498
9/1/2009,-0.03155,1.00000,0.30423,0.27140,0.03958,0.14939,-0.00463,0.03181,15533.62012,15613.90039,0.00000,1.00000,0.00000,1.15436,0.00249,0.07652,-0.00403,-0.00535,-0.11089,1.000117221
12/1/2009,0.01956,1.00000,0.27975,-0.26531,0.03181,0.14604,-0.00460,0.04759,15287.70020,14758.38965,0.00000,1.00000,0.00000,0.50827,0.07387,0.05206,0.00206,-0.01261,-0.03057,1.00016116
13/1/2009,-0.02447,1.00000,0.06069,0.01798,0.04759,0.05091,-0.01355,0.04394,15363.49023,15046.95020,0.00000,1.00000,0.00000,0.84737,0.25590,0.25903,0.00930,-0.04107,0.00627,0.999663083
14/1/2009,0.01491,1.00000,0.03960,0.48195,0.04394,0.14025,-0.01602,0.03692,15018.45996,15130.20996,0.00000,0.00000,1.00000,1.23337,0.28287,0.37764,0.01113,-0.04922,-0.03089,1.000102575
15/1/2009,0.01382,2.00000,0.17519,-1.20352,0.03692,0.94541,-0.01783,0.03631,15544.96973,15460.51953,0.00000,1.00000,0.00000,1.72478,0.27725,0.60411,0.01330,-0.05730,-0.01967,1.000087912
16/1/2009,-0.03316,0.00000,0.18278,1.14022,0.03631,0.59112,-0.02556,0.02911,15335.29981,15497.80957,1.00000,0.00000,1.00000,2.16878,0.21633,0.56039,0.00232,-0.06181,-0.03658,1.00020511
19/1/2009,-0.03926,0.00000,0.28493,1.35734,0.02911,0.50834,-0.03329,0.03650,15235.21973,15127.50977,1.00000,0.00000,1.00000,2.58289,-0.04500,0.21977,-0.03485,-0.03117,-0.06740,0.999472682
20/1/2009,0.00445,1.00000,0.37060,-0.50283,0.03650,0.29793,-0.03994,0.02610,15177.12012,14622.38965,0.00000,1.00000,0.00000,2.35192,-0.29685,-0.14474,-0.07588,0.00997,0.00716,1.001099159
21/1/2009,-0.01462,0.00000,0.28826,-1.07726,0.02610,0.27819,-0.04180,0.03341,14472.03027,14220.79004,0.00000,1.00000,0.00000,2.00950,-0.40862,-0.43523,-0.09007,0.02372,0.02124,0.999824328
22/1/2009,0.05115,1.00000,0.13318,0.89325,0.03341,0.00000,-0.03406,0.02451,13855.88965,14184.13965,0.00000,0.00000,1.00000,1.71153,-0.33487,-0.53232,-0.06608,0.00662,0.01263,0.99961931
23/1/2009,0.01846,1.00000,0.18695,-0.74684,0.02451,0.31626,-0.02852,0.02312,14080.86035,14328.48047,0.00000,1.00000,0.00000,1.79348,-0.34432,-0.61224,-0.05553,0.00407,0.04585,1.000380835
29/1/2009,-0.03085,0.00000,0.09536,3.55619,0.02312,0.00000,-0.01923,0.02183,14476.74023,14235.50000,1.00000,0.00000,1.00000,1.67690,-0.33490,-0.55763,-0.04316,0.00898,0.01824,1
30/1/2009,0.00696,1.00000,0.51665,-0.71971,0.02183,0.75593,-0.00366,0.06096,14377.50977,14387.48047,0.00000,1.00000,0.00000,0.40937,-0.14445,-0.43904,-0.01202,0.00583,0.06493,1
2/2/2009,0.04046,0.00000,0.68076,0.64248,0.06096,0.23062,-0.00366,0.03898,14448.21973,15042.80957,0.00000,0.00000,1.00000,0.35629,-0.17518,-0.45142,-0.01270,0.00645,0.09259,1.0013617
3/2/2009,0.02956,1.00000,0.41861,0.68110,0.03898,0.20185,-0.00557,0.02564,15349.33008,15563.30957,0.00000,0.00000,1.00000,0.46037,-0.15454,-0.27667,-0.01323,0.00297,0.09707,0.998727884
4/2/2009,0.03257,1.00000,0.50646,1.29632,0.02564,0.82758,0.00017,0.01831,15612.46973,15509.50977,1.00000,0.00000,1.00000,-0.01291,0.08979,-0.10112,0.00412,-0.00415,0.07227,0.998696983
5/2/2009,0.00726,0.00000,0.89530,1.15160,0.01831,0.46522,0.00437,0.05064,15759.53027,14987.45996,1.00000,0.00000,1.00000,-0.28127,0.28376,0.08536,0.01668,-0.00913,0.02341,1.000527751
6/2/2009,0.00775,0.00000,1.07033,1.16912,0.05064,0.91900,0.01296,0.02690,14755.80957,14415.91016,1.00000,0.00000,1.00000,-0.87602,0.61521,0.76023,0.04173,-0.01886,-0.02875,0.999663004
9/2/2009,-0.02753,1.00000,1.06953,1.58746,0.02690,0.61519,0.02457,0.02931,14530.83008,14377.44043,1.00000,0.00000,1.00000,-2.48587,0.60145,1.05588,0.05666,-0.01154,-0.02771,1.001025987
10/2/2009,-0.03053,1.00000,0.95256,0.55338,0.02931,0.71458,0.02945,0.02829,14312.25977,13971.00000,0.00000,0.00000,1.00000,-9.76065,0.28433,1.07445,0.04833,0.00728,-0.03310,0.99780371
11/2/2009,0.02730,0.00000,0.88017,-0.11300,0.02829,0.70453,0.02782,0.02533,13930.26953,13668.04981,0.00000,1.00000,0.00000,-57.51951,-0.02042,0.56876,0.02376,0.03271,-0.03680,1.001261978
12/2/2009,-0.00108,1.00000,0.68772,0.36892,0.02533,0.29897,0.01793,0.03615,13807.03027,13704.61035,0.00000,1.00000,0.00000,-37.99872,-0.13538,0.11045,0.00402,0.03493,-0.03285,0.999941377
13/2/2009,-0.04857,1.00000,0.47918,0.45925,0.03615,0.87798,0.01090,0.02655,13136.23047,13242.95996,1.00000,0.00000,1.00000,2.87688,-0.14964,-0.16700,-0.00206,0.02634,-0.03791,1.000996644
16/2/2009,0.00267,0.00000,0.61966,1.02495,0.02655,0.81461,0.01468,0.02634,13278.96973,13255.50977,0.00000,0.00000,1.00000,2.54466,-0.29382,-0.38942,-0.00943,0.04326,-0.04714,0.998242968
17/2/2009,0.00745,1.00000,0.56591,-0.11988,0.02634,0.06111,0.01186,0.02603,13414.08984,13339.99023,0.00000,1.00000,0.00000,3.47446,-0.36615,-0.46099,-0.01413,0.04198,-0.00973,1.001290758
18/2/2009,-0.02751,1.00000,0.02271,-0.46567,0.02603,0.77625,0.00272,0.03174,12854.40039,12959.76953,0.00000,1.00000,0.00000,1.82008,-0.13476,-0.38898,-0.00494,0.01134,-0.01197,0.999956054
19/2/2009,0.03406,0.00000,0.09525,0.56996,0.03174,0.88529,-0.00291,0.02493,12534.59961,12583.62988,1.00000,0.00000,1.00000,-4.93542,0.20047,-0.23908,0.00608,-0.01277,-0.00247,1.000043948
20/2/2009,-0.03268,0.00000,0.21586,-0.17058,0.02493,0.25645,-0.01093,0.01484,12844.37012,12657.99023,0.00000,1.00000,0.00000,-19.65671,0.17570,0.01726,-0.00188,-0.02094,-0.01809,1.000102542
23/2/2009,0.01634,1.00000,0.08465,0.67137,0.01484,0.90713,-0.01439,0.03056,12542.00977,12578.59961,1.00000,0.00000,1.00000,-3.27565,-0.00696,0.19211,-0.01400,-0.01483,-0.03169,0.999824232
24/2/2009,-0.02621,0.00000,0.39316,-0.03346,0.03056,0.77324,-0.01605,0.02137,13560.07031,13154.42969,0.00000,1.00000,0.00000,-2.63268,-0.20941,-0.07051,-0.02708,-0.00359,-0.05803,1.000395546
25/2/2009,-0.01323,1.00000,0.14497,1.56448,0.02137,0.58926,-0.01572,0.02210,12958.08008,13278.20996,1.00000,0.00000,1.00000,-2.75833,-0.26046,-0.26560,-0.02872,-0.00117,-0.09466,0.999882847
26/2/2009,-0.04645,2.00000,0.34403,0.91231,0.02210,0.26030,-0.01076,0.04529,13194.00000,12861.49023,0.00000,1.00000,0.00000,-3.05112,-0.07507,-0.26877,-0.01375,-0.00748,-0.05058,0.999809605
