Date, N+1 Close ,Yesterday's sign,%b of prior day close,Open Position to yesterday's range,N-1 Magnitude,N Close / N's range,10-MA,N Magnitude, HSI Open (N) , HSI Close (N) ,Close Above yesterday's DH,DL Lower than yesterday's DL,DL Higher than yesterday's DL,Deviation of 10-MA / 20-MA slopes
25/10/2016," 9,838 ",0,0.8201461,0.745990302,0.02490882,0.510448264,-0.001858285,0.006047444," 22,785 "," 22,790 ",0,0,1,-457.3941188
26/10/2016," 9,699 ",0,0.859077531,-0.705931918,0.006047444,0.144969666,-0.001977893,0.008101975," 22,820 "," 22,914 ",0,1,0,-3.458208794
27/10/2016," 9,609 ",1,0.559754817,0.224721941,0.008101975,0.456472411,-0.001754265,0.018617931," 22,885 "," 22,824 ",0,1,0,5.005372537
28/10/2016," 9,515 ",1,0.355925208,0.342409652,0.018617931,0.169102839,-0.000473593,0.016053941," 22,859 "," 22,949 ",0,1,0,0.26923129
31/10/2016," 9,559 ",1,0.120700674,-0.041252517,0.016053941,0.57550246,-0.00024347,0.017786678," 22,945 "," 22,929 ",0,1,0,0.107691328
1/11/2016," 9,706 ",0,0.253454745,0.776486631,0.017786678,0.620418704,0.001273061,0.018970551," 22,878 "," 23,177 ",1,0,1,-2.233659167
2/11/2016," 9,520 ",0,0.557023297,0.021264905,0.018970551,0.133811498,-0.000364259,0.009297542," 23,100 "," 23,210 ",0,1,0,1.80079437
3/11/2016," 9,482 ",1,0.168324117,-0.427098509,0.009297542,0.118776186,-0.003713218,0.010837587," 23,440 "," 23,598 ",0,1,0,1.644253359
4/11/2016," 9,492 ",0,0.141313554,-0.210659651,0.010837587,0.54954955,-0.00366441,0.008341271," 23,567 "," 23,714 ",0,1,0,1.19532899
7/11/2016," 9,608 ",0,0.209378915,1.036924248,0.008341271,0.785669291,-0.004556248,0.01332645," 23,729 "," 23,659 ",1,0,1,1.339676908
8/11/2016," 9,660 ",0,0.511816227,1.330551181,0.01332645,0.743311205,-0.004388681,0.010273378," 23,690 "," 23,884 ",1,0,1,1.407310232
9/11/2016," 9,379 ",1,0.752587233,1.450211225,0.010273378,0.392088695,-0.005186404,0.059419556," 23,854 "," 24,084 ",0,1,0,1.450923314
10/11/2016," 9,546 ",1,0.146235952,0.703836308,0.059419556,0.112799022,-0.003998429,0.01198255," 23,580 "," 23,290 ",0,0,1,1.39294132
11/11/2016," 9,433 ",1,0.498299908,-0.741138467,0.01198255,0.621360375,-0.001517953,0.017848146," 23,545 "," 23,247 ",0,1,0,1.529485037
14/11/2016," 9,343 ",1,0.300363632,0.119551681,0.017848146,0.534647499,-0.003126424,0.01242626," 23,150 "," 23,252 ",0,1,0,1.86562476
15/11/2016," 9,398 ",2,0.196162064,0.735732117,0.01242626,0.515693431,-0.005500029,0.00877621," 23,216 "," 23,349 ",1,0,1,2.631303313
16/11/2016," 9,363 ",0,0.336527258,1.125912409,0.00877621,0,-0.004890592,0.014255535," 23,488 "," 23,531 ",0,0,1,1.873929765
17/11/2016," 9,327 ",1,0.294947439,-0.253322444,0.014255535,0.118244918,-0.00329748,0.012973258," 23,469 "," 23,509 ",0,1,0,0.940127443
18/11/2016," 9,349 ",2,0.256911478,-0.109816559,0.012973258,0.828297562,-0.003143195,0.010321607," 23,525 "," 23,657 ",0,1,0,0.92272603
21/11/2016," 9,445 ",0,0.33063712,0.816420088,0.010321607,0.79920265,-0.003233612,0.019050787," 23,866 "," 23,800 ",1,0,1,0.828796037
22/11/2016," 9,651 ",0,0.540591564,1.112302768,0.019050787,0.852272086,-0.00182119,0.018646446," 23,894 "," 23,680 ",1,0,1,0.58418135
23/11/2016," 9,666 ",0,1.016221161,0.97109794,0.018646446,0.089436682,0.002959727,0.011617472," 23,571 "," 23,315 ",0,0,1,-2.570155011
24/11/2016," 9,679 ",2,0.915410495,-0.356055887,0.011617472,0.918609214,0.004459671,0.013249888," 23,182 "," 23,622 ",0,1,0,22.91108578
25/11/2016," 9,790 ",0,0.902488994,0.788321168,0.013249888,0.785968355,0.00518172,0.016876126," 23,501 "," 23,641 ",1,0,1,2.856366702
28/11/2016," 9,876 ",0,0.967470849,0.910830369,0.016876126,0.496863525,0.009397736,0.013324377," 23,780 "," 23,710 ",1,0,1,3.022878741
29/11/2016," 9,846 ",0,0.930201866,0.078335373,0.013324377,0.608116883,0.010322858,0.009408573," 23,504 "," 23,313 ",0,1,0,4.308631381
30/11/2016," 9,838 ",0,0.802217319,1.227380952,0.009408573,0,0.009667147,0.011746435," 23,596 "," 23,584 ",0,0,1,4.02365176
1/12/2016," 9,892 ",1,0.719631426,0.805037394,0.011746435,0.155153916,0.010847755,0.012200316," 23,598 "," 23,682 ",0,0,1,2.841921815
2/12/2016," 9,781 ",1,0.718553306,-0.32854667,0.012200316,0.138714029,0.010342314,0.009046442," 23,550 "," 23,750 ",0,1,0,2.824402337
5/12/2016," 9,712 ",1,0.548516263,0.143098022,0.009046442,0.556557637,0.007203869,0.016096516," 23,839 "," 23,925 ",0,1,0,3.509250471
6/12/2016," 9,769 ",1,0.377695145,0.974722134,0.016096516,0.34137931,0.003944924,0.006525092," 23,900 "," 23,830 ",0,0,1,3.560932481
7/12/2016," 9,830 ",2,0.460674395,1.138244514,0.006525092,0.842273819,0.002875119,0.007631605," 24,021 "," 23,425 ",1,0,1,0.98575946
8/12/2016," 9,897 ",2,0.571768776,2.321056845,0.007631605,0.269940065,0.003900296,0.008728019," 23,398 "," 23,416 ",1,0,1,0.93426546
9/12/2016," 9,868 ",1,0.723522907,0.065352697,0.008728019,0.493979176,0.003017674,0.011180202," 23,418 "," 22,941 ",0,1,0,0.739612673
12/12/2016," 9,699 ",1,0.627654936,0.771751924,0.011180202,0.103540727,-0.001002844,0.023738639," 23,084 "," 23,213 ",0,1,0,-0.244535975
13/12/2016," 9,720 ",1,0.147307869,0.055408971,0.023738639,0.919368601,-0.003077053,0.009677952," 23,153 "," 23,010 ",0,1,0,-0.877001197
14/12/2016," 9,706 ",0,0.281430475,1.687180034,0.009677952,0.142028406,-0.002630943,0.010210449," 23,114 "," 23,361 ",0,0,1,-0.76572041
15/12/2016," 9,479 ",1,0.275060112,-1.080016003,0.010210449,0.325218134,-0.005561505,0.017100429," 23,316 "," 23,279 ",0,1,0,-2.174225692
16/12/2016," 9,470 ",1,-0.034555634,-0.005247422,0.017100429,0.331383873,-0.007397781,0.014513528," 23,390 "," 23,400 ",0,1,0,-5.253948107
19/12/2016," 9,377 ",0,0.090380111,0.046421522,0.014513528,0.273022617,-0.006620816,0.00848553," 23,355 "," 23,613 ",0,1,0,-23.96175847
20/12/2016," 9,283 ",1,0.075659337,0.042609022,0.00848553,0.166415483,-0.00843861,0.013470471," 23,569 "," 23,614 ",0,1,0,3.772569308
21/12/2016," 9,332 ",1,0.083998019,0.352978504,0.013470471,0.42514658,-0.010157359,0.008246543," 23,439 "," 23,314 ",0,0,1,2.813332648
22/12/2016," 9,200 ",0,0.212614278,0.030358306,0.008246543,0.04985582,-0.012400384,0.014167866," 23,315 "," 23,144 ",0,1,0,2.962141332
23/12/2016," 9,182 ",1,0.129002969,-0.149263925,0.014167866,0.855967078,-0.01442919,0.008211249," 23,084 "," 22,879 ",0,1,0,2.573133759
28/12/2016," 9,301 ",2,0.175386607,0.600557547,0.008211249,0.765377369,-0.011403518,0.019695476," 22,788 "," 22,905 ",1,0,1,1.863337363
29/12/2016," 9,313 ",0,0.364147001,0.360966419,0.019695476,0.924807128,-0.008532192,0.009973287," 22,920 "," 23,225 ",0,0,1,1.483855182
30/12/2016," 9,395 ",0,0.423504358,1.002716505,0.009973287,0.685761347,-0.007639074,0.01172541," 22,881 "," 22,788 ",1,0,1,1.503213566
3/1/2017," 9,460 ",0,0.645673549,0.570369693,0.01172541,0.842519685,-0.003533508,0.018815296," 22,740 "," 22,721 ",1,1,0,0.773097132
4/1/2017," 9,441 ",0,0.842676878,0.944315414,0.018815296,0.354293359,-0.000524471,0.008675265," 22,599 "," 22,612 ",0,0,1,0.129730923
5/1/2017," 9,599 ",1,0.808848301,1.148990513,0.008675265,0.824649524,0.002056635,0.014031703," 22,645 "," 22,786 ",1,0,1,-0.865429933
6/1/2017," 9,611 ",0,1.049892843,1.184796462,0.014031703,0.444444444,0.005884121,0.010952946," 22,923 "," 22,929 ",0,0,1,-4.136024359
9/1/2017," 9,602 ",1,0.895896727,0.440090857,0.010952946,0.363549253,0.006398943,0.010858855," 23,150 "," 22,403 ",0,0,1,-3.16274597
10/1/2017," 9,664 ",2,0.791526505,0.223073975,0.010858855,0.927901524,0.007829299,0.008896853," 22,853 "," 22,932 ",0,0,1,-3.23737642
11/1/2017," 9,734 ",0,0.799262357,1.207620164,0.008896853,0.832974428,0.010797761,0.007669242," 22,650 "," 22,489 ",1,0,1,-5.593085144
12/1/2017," 9,723 ",0,0.82577402,0.924091521,0.007669242,0.46642487,0.010305626,0.009906916," 22,359 "," 22,279 ",0,0,1,-17.7227942
13/1/2017," 9,787 ",1,0.767728888,0.882694301,0.009906916,0.726041532,0.009430299,0.007941028," 22,250 "," 22,328 ",1,0,1,19.61471984
16/1/2017," 9,666 ",0,0.814954329,0.206113762,0.007941028,0.338395286,0.007806043,0.013579521," 22,445 "," 22,213 ",0,1,0,54.13180721
17/1/2017," 9,702 ",1,0.572566585,0.538153521,0.013579521,0.752706312,0.00535182,0.007338641," 22,182 "," 22,249 ",0,0,1,5.547483606
18/1/2017," 9,803 ",2,0.629107661,1.059046816,0.007338641,0.695629416,0.0062782,0.011788383," 22,250 "," 22,331 ",1,0,1,2.142825679
19/1/2017," 9,792 ",0,0.867059505,0.562505452,0.011788383,0.961414791,0.005755321,0.006037231," 22,296 "," 22,346 ",0,0,1,1.461736231
20/1/2017," 9,716 ",2,0.813557642,0.406329328,0.006037231,0.121611722,0.003079315,0.005594509," 22,450 "," 22,670 ",0,1,0,0.691187451
23/1/2017," 9,727 ",1,0.486555966,0.578754579,0.005594509,0.049537232,0.0023605,0.009761126," 22,665 "," 22,716 ",0,0,1,0.543670578
24/1/2017," 9,759 ",1,0.477389663,0.480647875,0.009761126,0.391885326,0.002259182,0.004213841," 22,607 "," 22,605 ",0,0,1,0.452263062
25/1/2017," 9,742 ",2,0.611085727,1.090136054,0.004213841,0.304824228,0.001063459,0.006713322," 22,627 "," 22,730 ",0,1,0,0.181820577
26/1/2017," 9,854 ",1,0.503184171,1.186273018,0.006713322,0.731696142,0.001434458,0.011135442," 22,700 "," 22,784 ",1,0,1,0.247134621
27/1/2017," 9,804 ",0,1.050294557,0.47906167,0.011135442,0.138964578,0.001519431,0.004481626," 22,751 "," 22,804 ",0,0,1,0.279943643
1/2/2017," 9,757 ",1,0.725997404,-0.936194369,0.004481626,0.937898439,0.001099239,0.009324874," 22,820 "," 22,822 ",0,1,0,0.248822154
2/2/2017," 9,696 ",2,0.448264951,0.956913607,0.009324874,0.17139153,0.000867617,0.011856525," 22,900 "," 22,893 ",0,0,1,0.280622055
3/2/2017," 9,683 ",1,0.058784407,0.364131374,0.011856525,0.535965099,-0.001285116,0.009670097," 22,750 "," 22,575 ",0,1,0,-0.520323505
6/2/2017," 9,840 ",1,0.144964043,1.058735901,0.009670097,0.835719109,-0.000734659,0.015217275," 22,580 "," 22,580 ",1,0,1,-0.294854548
7/2/2017," 9,846 ",0,0.921623299,0.642876435,0.015217275,0.522477876,0.001827418,0.008637647," 22,674 "," 22,705 ",0,0,1,0.745486828
8/2/2017," 9,955 ",0,0.837936252,0.31020649,0.008637647,0.855975119,0.003677637,0.025517726," 22,800 "," 22,794 ",1,1,0,1.217462978
9/2/2017," 10,075 ",0,1.224476732,0.958730412,0.025517726,0.666761182,0.005571937,0.014133699," 23,042 "," 22,837 ",1,0,1,1.421422403
10/2/2017," 10,125 ",0,1.137862088,1.026157227,0.014133699,0.002296036,0.00713514,0.006451791," 22,850 "," 22,744 ",1,0,1,1.736470366
13/2/2017," 10,258 ",2,0.92938511,0.831930201,0.006451791,0.870872693,0.008003463,0.011335628," 22,873 "," 22,388 ",1,0,1,1.690944949
14/2/2017," 10,254 ",0,0.963812169,0.877199064,0.011335628,0.677257525,0.008656725,0.008743909," 22,447 "," 22,458 ",0,0,1,1.693989362
15/2/2017," 10,436 ",2,0.844179305,1.315496098,0.008743909,0.676998887,0.011407704,0.018302528," 22,595 "," 22,487 ",1,0,1,1.812888607
16/2/2017," 10,455 ",0,0.921761699,1.216711705,0.018302528,0.395453003,0.014454951,0.013982862," 22,309 "," 22,095 ",0,0,1,1.870554062
17/2/2017," 10,360 ",1,0.836350633,0.416830675,0.013982862,0.293959732,0.014331649,0.015671958," 21,983 "," 21,951 ",0,1,0,2.164094
20/2/2017," 10,445 ",1,0.699810012,0.395363026,0.015671958,0.719866358,0.012703236,0.011249187," 21,948 "," 21,856 ",0,0,1,2.084138706
21/2/2017," 10,409 ",0,0.744124738,0.771695365,0.011249187,0.238609991,0.011492684,0.015666606," 21,784 "," 21,704 ",0,0,1,1.70037047
22/2/2017," 10,538 ",1,0.65887091,0.689141322,0.015666606,0.899874116,0.011199803,0.009851817," 21,738 "," 21,838 ",1,0,1,1.488165056
23/2/2017," 10,522 ",0,0.846910348,0.803912075,0.009851817,0.383831464,0.010008443,0.011091723," 21,738 "," 21,615 ",0,0,1,1.275575066
24/2/2017," 10,419 ",2,0.793491311,0.267791385,0.011091723,0.070146368,0.007157918,0.010337858," 21,552 "," 21,538 ",0,1,0,1.001550686
27/2/2017," 10,331 ",1,0.522139533,-0.147473074,0.010337858,0.174877023,0.003530381,0.013493962," 21,500 "," 21,721 ",0,1,0,0.618766911
28/2/2017," 10,298 ",1,0.237446151,0.219932986,0.013493962,0.221367268,0.001119455,0.013075145," 21,550 "," 21,789 ",0,1,0,0.233871871
1/3/2017," 10,288 ",1,0.042802923,0.461379106,0.013075145,0.30498927,-0.001003568,0.007217533," 21,850 "," 21,962 ",0,1,0,-0.198905178
2/3/2017," 10,247 ",1,0.092349728,2.311829399,0.007217533,0.098663019,-0.003417943,0.021712825," 21,920 "," 22,125 ",0,1,0,-0.643513286
3/3/2017," 10,144 ",1,0.081918803,-0.16008472,0.021712825,0.454564984,-0.004072408,0.009137978," 22,175 "," 22,099 ",0,1,0,-0.822014703
6/3/2017," 10,171 ",1,0.014325843,0.690010741,0.009137978,0.223423723,-0.004718474,0.00591262," 22,257 "," 22,484 ",0,0,1,-1.219913368
7/3/2017," 10,230 ",2,0.164256158,0.636998835,0.00591262,0.709063595,-0.00437341,0.007834476," 22,540 "," 22,531 ",1,0,1,-1.25636497
8/3/2017," 10,280 ",0,0.324759327,0.368427641,0.007834476,0.776211612,-0.00421949,0.016341141," 22,590 "," 22,573 ",1,1,0,-1.224159418
9/3/2017," 10,096 ",0,0.473487295,0.298584453,0.016341141,0.128722751,-0.006619167,0.012771698," 22,537 "," 22,739 ",0,1,0,-3.944799251
10/3/2017," 10,069 ",1,0.118947456,0.232115444,0.012771698,0.433750342,-0.007532345,0.010832643," 22,800 "," 22,974 ",0,1,0,43.78160272
13/3/2017," 10,259 ",1,0.100458263,1.021641859,0.010832643,0.779822606,-0.004113998,0.020805291," 22,971 "," 22,882 ",1,0,1,15.36460075
14/3/2017," 10,315 ",0,0.654474286,0.928093725,0.020805291,0.592308628,-0.00053713,0.007985446," 22,929 "," 22,969 ",1,0,1,-1.796669624
15/3/2017," 10,273 ",0,0.822948978,-0.13253012,0.007985446,0.576296454,2.07676E-05,0.009156886," 22,872 "," 22,764 ",0,1,0,-0.041821202
16/3/2017," 10,526 ",0,0.713196166,2.50346076,0.009156886,1,0.002589833,0.013285108," 22,850 "," 22,854 ",1,0,1,-5.822285616
17/3/2017," 10,514 ",0,1.188141824,1.267569124,0.013285108,0.397628083,0.00635378,0.00997764," 22,901 "," 23,123 ",0,0,1,5.825815939
20/3/2017," 10,584 ",1,0.929183844,0.480645161,0.00997764,0.900076938,0.007638745,0.009881898," 23,083 "," 23,052 ",1,0,1,5.396747228
21/3/2017," 10,644 ",0,0.907130607,1.204077707,0.009881898,0.500737871,0.008053422,0.010213281," 22,990 "," 22,928 ",1,0,1,4.442798005
22/3/2017," 10,457 ",0,0.864906262,-0.978786202,0.010213281,0.536244244,0.005730927,0.01118494," 22,950 "," 22,897 ",0,1,0,7.636966071
23/3/2017," 10,487 ",1,0.60672019,1.041787481,0.01118494,0.249178873,0.005487732,0.010712004," 22,970 "," 22,930 ",0,0,1,-9.891638976
24/3/2017," 10,478 ",1,0.601548311,0.509542832,0.010712004,0.451251329,0.007715396,0.009840464," 23,072 "," 23,049 ",0,1,0,63.60236779
27/3/2017," 10,362 ",1,0.541006009,-0.120398106,0.009840464,0.155254023,0.004917199,0.018249965," 23,169 "," 23,365 ",0,1,0,11.24945778
28/3/2017," 10,426 ",1,0.268327893,0.525244557,0.018249965,0.44851632,0.002046833,0.00646066," 23,250 "," 23,332 ",0,0,1,2.659097788
29/3/2017," 10,438 ",2,0.375953789,1.615875371,0.00646066,0.237398548,0.002631297,0.008914215," 23,200 "," 23,319 ",0,0,1,1.960455695
30/3/2017," 10,356 ",1,0.309558692,0.574754378,0.008914215,0.253311773,-5.79469E-05,0.015358531," 23,270 "," 23,127 ",0,1,0,-0.046395726
31/3/2017," 10,274 ",1,0.12754199,0.299085764,0.015358531,0.150186402,-0.003913616,0.010871296," 23,198 "," 23,026 ",0,1,0,-3.403571327
3/4/2017," 10,315 ",1,0.033002107,0.427480916,0.010871296,0.499307479,-0.00486238,0.007006369," 23,142 "," 23,250 ",0,0,1,-3.693937045
5/4/2017," 10,365 ",2,0.221372123,1.148476454,0.007006369,0.873035363,-0.005246536,0.011789924," 23,195 "," 23,261 ",1,1,0,-3.896226386
6/4/2017," 10,276 ",2,0.398536281,0.404223969,0.011789924,0.304322899,-0.004407128,0.008460378," 23,248 "," 23,426 ",0,1,0,-6.937573085
7/4/2017," 10,274 ",1,0.183269211,0.228987501,0.008460378,0.937620674,-0.003791958,0.013112181," 23,398 "," 23,435 ",0,1,0,-4.519530338
10/4/2017," 10,254 ",2,0.26632563,1.044630922,0.013112181,0.365320979,-0.004217437,0.005874686," 23,590 "," 23,527 ",0,0,1,-2.412939272
11/4/2017," 10,166 ",1,0.247963783,0.429020516,0.005874686,0.334198266,-0.004056095,0.016531093," 23,551 "," 23,616 ",0,1,0,-9.160663927
12/4/2017," 10,208 ",1,0.11118775,0.123017043,0.016531093,0.911887161,-0.004002569,0.011617771," 23,650 "," 23,654 ",0,1,0,4.167477678
13/4/2017," 10,204 ",0,0.281402737,0.530716289,0.011617771,0.442939858,-0.004370163,0.010535792," 23,708 "," 23,969 ",0,0,1,5.176704146
18/4/2017," 10,044 ",0,0.284778952,0.497478521,0.010535792,0.062169381,-0.005298614,0.018699964," 24,042 "," 24,058 ",0,1,0,1.995530774
19/4/2017," 9,984 ",1,-0.075930956,-0.050594459,0.018699964,0.535545024,-0.005863464,0.009053092," 24,038 "," 23,997 ",0,1,0,1.20199832
20/4/2017," 10,056 ",1,-0.011099431,0.800506999,0.009053092,0.903253702,-0.005355458,0.009243818," 23,973 "," 24,120 ",1,0,1,1.048834606
21/4/2017," 10,050 ",0,0.219038166,1.39455194,0.009243818,0.185370089,-0.005619077,0.009121309," 24,109 "," 23,902 ",0,0,1,1.034701042
24/4/2017," 10,108 ",1,0.256460869,0.75548079,0.009121309,0.621926705,-0.004753741,0.012802708," 23,995 "," 24,128 ",0,1,0,1.038294698
25/4/2017," 10,272 ",2,0.425467128,0.871037575,0.012802708,0.878071457,-0.001679636,0.014850318," 24,060 "," 24,136 ",1,0,1,0.611144902
26/4/2017," 10,318 ",0,0.880964724,1.099083544,0.014850318,0.427022842,0.000612843,0.007519395," 24,130 "," 24,007 ",1,0,1,-0.334723103
27/4/2017," 10,261 ",0,0.935752863,0.301845399,0.007519395,0.545198704,0.001569975,0.011375708," 23,949 "," 23,928 ",0,1,0,-1.232806253
28/4/2017," 10,220 ",1,0.756693718,0.707317073,0.011375708,0.085857056,0.00105365,0.006423962," 23,927 "," 23,742 ",0,0,1,-0.703239376
2/5/2017," 10,174 ",1,0.648249398,0.966232586,0.006423962,0.13924685,-0.000188563,0.013590153," 23,801 "," 23,793 ",0,1,0,0.082123162
4/5/2017," 10,088 ",1,0.5545081,-0.013244559,0.013590153,0.339264956,0.000135742,0.011015216," 24,040 "," 23,639 ",0,1,0,-0.052205179
5/5/2017," 9,926 ",1,0.357384675,-0.100241438,0.011015216,0.267017926,-0.000127801,0.016448066," 23,638 "," 23,550 ",0,1,0,0.042422646
8/5/2017," 9,982 ",1,0.051972279,0.561531008,0.016448066,0.623442864,-0.001292426,0.010220664," 23,604 "," 23,581 ",0,0,1,0.387835475
9/5/2017," 10,129 ",2,0.197759544,1.068563021,0.010220664,0.897749641,5.14425E-05,0.018744889," 23,619 "," 23,670 ",1,0,1,-0.01842223
10/5/2017," 10,227 ",0,0.465388527,1.064159174,0.018744889,0.43906107,0.001960181,0.01505275," 23,653 "," 23,777 ",1,0,1,-1.396214411
11/5/2017," 10,258 ",0,0.624230145,0.724597882,0.01505275,0.23500638,0.001038158,0.009155796," 23,676 "," 23,499 ",0,0,1,-3.234188936
12/5/2017," 10,283 ",1,0.673903638,0.006911952,0.009155796,0.530237335,-0.000486429,0.008561788," 23,498 "," 23,556 ",0,0,1,-7.779216435
15/5/2017," 10,450 ",0,0.733722242,1.136809676,0.008561788,0.94240795,0.001517181,0.011877153," 23,601 "," 23,802 ",1,0,1,0.982918505
16/5/2017," 10,434 ",0,0.950874661,1.2566797,0.011877153,0.562316774,0.003967576,0.012032686," 23,817 "," 23,784 ",0,0,1,1.579694946
17/5/2017," 10,383 ",1,0.850148604,0.270422312,0.012032686,0.518361351,0.004160915,0.005893131," 23,732 "," 23,778 ",0,1,0,2.092315935
18/5/2017," 10,271 ",1,0.726572174,-1.12648931,0.005893131,0.382609694,0.00385332,0.008466928," 23,944 "," 24,329 ",0,1,0,1.928103132
19/5/2017," 10,267 ",1,0.550573537,0.383069148,0.008466928,0.483204599,0.005133683,0.005419909," 24,347 "," 24,299 ",0,0,1,2.04393939
22/5/2017," 10,374 ",2,0.498183353,1.244835639,0.005419909,0.753102962,0.00716242,0.013753917," 24,349 "," 24,541 ",1,0,1,2.426398234
23/5/2017," 10,395 ",0,0.643165066,0.721509168,0.013753917,0.356660232,0.006409795,0.009990511," 24,554 "," 24,610 ",0,0,1,1.972548372
24/5/2017," 10,391 ",0,0.721120171,0.130694981,0.009990511,0.913456247,0.004169119,0.007007415," 24,304 "," 24,302 ",0,1,0,1.35637823
25/5/2017," 10,572 ",0,0.679604389,1.613373693,0.007007415,0.835157644,0.004619752,0.016098849," 24,406 "," 24,350 ",1,0,1,1.623663076
26/5/2017," 10,580 ",0,1.216174726,0.935812017,0.016098849,0.279608192,0.005902905,0.009545243," 24,430 "," 24,381 ",0,0,1,2.155939179
29/5/2017," 10,619 ",2,0.946756869,0.547145543,0.009545243,0.788426544,0.004488607,0.007771496," 24,235 "," 24,255 ",0,0,1,1.486747453
31/5/2017," 10,603 ",0,0.916492141,0.655707873,0.007771496,0.014172005,0.003248921,0.009711172," 24,369 "," 24,355 ",0,0,1,0.901536579
1/6/2017," 10,620 ",2,0.789095334,0.195690157,0.009711172,0.805236271,0.003893308,0.010320411," 24,475 "," 24,393 ",0,1,0,0.96717197
2/6/2017," 10,666 ",2,0.765267842,1.243386243,0.010320411,0.495657277,0.006048675,0.007986569," 24,481 "," 24,313 ",1,0,1,1.218430123
5/6/2017," 10,597 ",2,0.776544524,0.813380282,0.007986569,0.170219556,0.006922548,0.014651891," 24,321 "," 24,131 ",0,1,0,1.146294762
6/6/2017," 10,606 ",1,0.609500753,-0.116032678,0.014651891,0.837239303,0.005344105,0.008815223," 24,204 "," 24,243 ",0,1,0,0.856257446
7/6/2017," 10,611 ",0,0.601567527,0.891851215,0.008815223,0.361885454,0.004250911,0.009296658," 24,305 "," 24,400 ",0,0,1,0.799617554
8/6/2017," 10,650 ",2,0.570223625,0.434972124,0.009296658,0.701297453,0.004497993,0.009798779," 24,310 "," 24,289 ",0,0,1,1.037459831
9/6/2017," 10,592 ",0,0.678718809,0.767515617,0.009798779,0.425235849,0.002641086,0.011936052," 24,323 "," 24,263 ",0,1,0,0.729886082
12/6/2017," 10,486 ",1,0.319330277,0.182625786,0.011936052,0.257083043,-0.000690227,0.013568393," 24,357 "," 24,277 ",0,1,0,-0.26907625
13/6/2017," 10,526 ",1,-0.119160128,0.523168179,0.013568393,0.419548702,-0.001765696,0.00837991," 24,254 "," 24,079 ",0,0,1,-1.330757235
14/6/2017," 10,515 ",2,0.166737769,0.853838304,0.00837991,0.521056736,-0.001712944,0.0097103," 24,038 "," 24,297 ",0,1,0,-2.298753368
15/6/2017," 10,346 ",1,0.17489901,0.14115812,0.0097103,0.055454479,-0.003414475,0.013116723," 24,124 "," 24,242 ",0,1,0,-16.23048172
16/6/2017," 10,385 ",1,-0.141442353,0.201513718,0.013116723,0.463450685,-0.005244846,0.007179087," 24,314 "," 23,843 ",0,0,1,-14.41051935
